"","id","allStimData","allEventData","stimData.1","stimData.2","stimData.3","stimData.4","stimData.5","stimData.6","stimData.7","stimData.8","stimData.9","stimData.10","stimData.11","stimData.12","stimData.13","eventData.1","eventData.2","eventData.3","eventData.4","eventData.5","eventData.6","eventData.7","eventData.8","eventData.9","eventData.10","eventData.11","eventData.12","eventData.13","eventData.14","eventData.15","eventData.16","eventData.17","eventData.18","eventData.19","eventData.20","eventData.21"
"11","11209766",-902.958520960112,2505.1949908449,315.71263180309,553.163884269592,-275.269020176629,-1184.10569516053,-1333.57367353414,-87.7114867891619,-1.4116163819551,-202.887249582953,-1143.83415470665,2669.18554270002,153.633024894136,-245.434014855076,-120.426693439843,109.438576574932,-194.609664520644,240.483537366505,379.443504292555,125.394524344917,237.859026849967,355.35606623842,-102.491979542444,438.033210670623,-164.383063903204,-286.503298544891,263.273064114544,961.275442830732,-38.0098420339085,-52.69189076012,-754.311735244012,25.1964503450899,-88.9589873838759,122.648191428281,645.579989169967,283.17386855147
"12","11210199",1336.32271001521,-937.983411913127,-281.276984982972,302.402516586183,81.2499820174619,-116.084622652821,477.82977928681,-1485.09715672932,197.135486755156,222.462557891858,229.539849502803,1500.66325464537,141.609043822361,330.949957795087,-265.060953922765,-192.251752379789,-175.476919685163,-157.487288076682,-597.913460630527,-181.017401616925,243.81122401087,116.954567699241,-128.881653483355,-662.941876572758,-208.118072824995,271.722286327087,54.300001342759,83.1023529488346,159.9818718954,-450.792806653846,-14.6339984897488,54.1088617702643,-228.349466762515,413.490448706231,640.63033212439,21.7793384380977
"13","11210883",-3470.26832031149,195.03907428607,-593.920878652726,-69.2074718253267,8.79692199255388,-488.495890230139,-84.5370946879634,83.9784769244723,-238.288973436194,-28.6183261568281,-498.238927076672,-854.632660559966,-72.4883665452515,-292.269078119851,-342.346051937597,-137.607828258959,-97.0564108849275,387.727986242666,-388.464002632333,72.1553287590997,32.1142862293226,191.362509140885,30.2657796863165,190.902347908665,-250.244223441119,303.04878583569,-110.145176229824,-4.9007628342282,-222.32955823639,67.1660832504428,64.96484944659,-101.881281207463,67.7068948404451,303.422573144106,0.168817080084893,-203.337923553
"14","11218007",599.693150290208,-1742.8518431715,-52.038689756782,-64.8708700792805,-166.965031335722,-137.892943920901,-182.89327560535,873.022061214352,183.406693496618,179.606975376508,113.463049078396,497.761354630888,-807.718923554193,-329.439705367485,494.252456113159,-66.580411326875,-1532.25146971916,128.645683540931,-0.494198468797157,65.9186513451161,-15.1974700346407,412.469298140802,-451.900085347062,-567.503086555801,-416.714573172274,221.556989008774,1801.89222755849,-733.220601233919,344.119128999542,230.854430531999,-789.123538316445,215.314538176365,21.4840926861493,41.230263062955,-963.259808360521,309.908096312865
"15","11218900",-995.858563218397,1494.84802002158,-371.123903920365,164.006546432774,-310.248377844171,-216.054996691636,175.126003171559,-166.191841898929,-53.13261530636,374.286210922606,-123.579473577325,-99.8350579142713,-60.8409198687843,-91.2357256962602,-217.034411027233,9.0032006988706,46.1650095689314,-79.3751315083639,114.004500878369,77.6409530548345,229.414006925678,-93.6671902874976,74.6925709863322,78.1111693869711,59.8555036433425,-31.2529203505533,-367.28857097631,437.619798698215,-373.953017584116,378.922212707072,455.766497650101,140.208778757346,241.505601704656,79.3608068060483,-161.520719421483,179.63495868314
"16","11220085",784.620882940525,-32.2010837242626,361.045721809709,-496.123815193302,520.218964696857,36.858746886181,-184.690297187281,243.216533223064,175.556942552011,221.938492947878,-659.696405408549,269.004655307658,84.2118570926883,793.971826002916,-580.892339789304,169.609638516242,37.6556268935045,59.547279413594,-4.39116307705634,140.335653526848,-82.2651050226594,702.08623326376,-559.626530803803,-384.356540201346,-140.258892695352,126.994436310231,-19.4004273117844,400.635141889118,142.356495481448,158.500198238382,-596.333306008162,-272.526499336446,-325.069026393214,-141.089351418734,66.4363132193695,488.958741791798
"17","11225336",-397.468630646643,5430.82016801462,509.492384803024,32.2122529827432,-181.616504584623,-206.742328067896,352.164269347043,-20.1416958853425,-1109.96554635038,-116.345366117408,619.043889731271,44.4193611571024,-452.303510286671,955.062875681929,-822.748713057437,801.489582404857,935.413523906463,624.264244252681,-453.486544939816,459.934823081465,1065.98413303174,-626.622816023949,422.951974595303,1226.44891017849,-750.898398708557,-1490.15386452927,1064.54631252886,302.38566928167,-745.401433228363,116.385257400846,-119.972851624279,121.053324865287,-103.207532108513,2007.44082451553,209.632672797473,362.6323563367
"18","11227218",-7162.55146642624,5793.6144370973,-641.366700877119,-120.507648250365,65.0654396242631,-252.898514945601,-817.937528080117,-951.541866768523,-395.584212474013,-461.104470511838,47.682496397496,-1403.4168099346,-808.828729816321,-1242.53268234996,-179.58023843954,-706.771433881383,457.375470611867,283.439315566184,505.956843397112,106.582469248642,915.053243949044,-52.2905235630402,-259.919438899441,267.479795255299,-246.251133253148,-271.938510723477,109.115425247119,826.86155171147,793.219347256784,597.194713104508,859.118157693747,1053.5690792351,729.689490113388,-78.9876233695606,351.927849187638,-446.809650790552
"19","11233046",-128.123802316525,-479.055429525734,322.35623751506,-369.562397712019,479.934669998523,142.295751488645,769.079778077404,-180.385371856986,-171.243026023592,-235.643515842966,-747.015629529052,-1.60082960485801,270.974378005832,-154.769931230422,-252.543915602092,-53.0860282184704,419.458501953691,-7.48430357155545,299.484749630974,-181.838929590283,-140.379812831634,-17.7316315839825,-71.056863124739,210.277700013807,200.810303165166,79.04629748002,25.5860717739051,241.15127935615,-1075.49470903097,400.207297433357,-389.037863779625,-502.859770301224,624.928712815063,157.569916498612,-298.237717902548,-400.368629711452
"20","11233713",697.115907162443,-2903.61988072702,-425.107622289237,-317.882523930204,418.650603400399,-507.041644339933,240.765062415662,191.229773420975,315.678539988048,270.970117449608,456.5173028102,-320.275999140466,-671.757046418243,-2.07984525776353,1047.4491890534,47.2569136745622,60.2102599910694,-455.646585919889,110.649274682409,141.072080236728,123.928542989576,-225.992397922713,87.6660409931643,650.946033222591,-304.155091451298,-102.709937819062,-605.298096647119,-223.823819134213,25.7064525458939,-357.269291350034,-283.374950445541,-460.028368535372,-199.781872511723,-19.3102016289457,-799.114946693241,-114.549919003865
"21","11234421",258.762002173139,-611.506628263523,-197.659512044816,217.63066363201,-169.200845570746,194.144394427118,243.443513631475,399.823447580669,-4.86152964420795,-322.641077449469,133.811107313111,-565.298598793288,-62.5506635429813,-148.472563060182,540.593665694445,-58.555012855586,160.101654712052,-156.745091001295,410.33378068993,-262.668394069531,-215.661032980645,411.179982621412,401.202917604112,-381.60542751487,182.889674554165,-550.941309163415,262.50351107072,-66.132293061737,82.3189756975163,-103.601207133213,239.364469472411,-1.53202792623174,336.256382435672,-411.394778781076,-365.953864852513,-522.867537781402
"22","11239500",-20419.0962292035,12824.7091694394,34.432411202548,-367.443321148977,1.20156698180852,599.652628500169,-3522.10353441429,-109.285792217408,-4721.19725471941,-10473.804187661,-159.100544198569,-19.4464191727158,-46.216552873078,-1647.70836316967,11.923133687151,119.99850899131,207.751043189718,-137.195958682361,8704.91367783479,146.226599366303,-219.865870648887,-30.1251283529836,-135.645717719353,115.062219777005,4064.29739807632,299.558118630001,-476.49989540236,303.968738133365,-37.6296976559722,275.779632517831,-14.5737683996563,4849.43126711665,-4903.11303472342,0.735234065300348,-41.0673962611271,-267.296800413074
"23","11241998",-1140.63049345081,-5355.60555940308,324.161703060502,96.0941312909294,-18.5174480904892,162.2403487764,76.8079492383625,329.41006865561,-117.711040633668,-29.1108908870459,-478.136764088013,-4236.68764134019,1359.37316129819,1370.2601786468,21.1857506218091,4774.54675176239,184.950799915941,69.3714417446914,-383.633752845781,-24.3238501574149,51.3018969874978,1200.69326102952,994.19460591952,-1210.13193756038,-120.572298060538,265.742685106344,6082.5538462576,-7943.0134636773,-3751.59686891746,-1812.70489443527,-266.340680210112,5113.25164975435,-4025.75762641008,-4347.63520951705,-99.067155933904,-107.434760155625
"24","11242420",159.044956155107,-1943.65807936224,405.561509633906,179.867093916429,-713.61085796327,701.208140122522,-104.237572372433,-810.547516169166,66.911859788467,199.185353723512,303.792315263253,254.789477990676,-131.544150784959,-389.589426064982,197.258729071153,-64.1264729424452,151.30790170154,167.444855836767,-534.605689626299,1028.6677793928,-632.030056997506,-1139.15886195823,156.329200148667,-309.464704809659,282.654314791239,419.667874077094,-573.306658098138,-146.058404480944,-5.71356870216988,-455.827137747103,-627.912878631376,-116.27396461104,631.548863277327,17.6075448344352,-191.45497750103,-2.95303731616862
"25","11242727",1681.57122209776,-1000.11897359101,666.302239745436,815.209251062913,-512.975914583927,-149.60598456794,-620.628796721018,1052.29075086041,1028.76153064396,-1013.28339273525,540.711962192215,-426.250650776944,-329.562673214848,518.66053863244,111.942361560311,142.430577200817,-155.287559990454,86.1068859663636,-502.976908958478,165.158278330124,-649.192347468404,304.742018824986,-176.000446172701,-257.948581576481,563.61047096995,-573.576042213392,228.083496258027,-24.6707338760833,-84.3759171701725,-402.580569483675,1377.38076458703,-233.65481915816,-258.396705127549,351.698269310591,10.8542068864937,-911.523310729837
"26","11242884",-239.088826949224,-3670.48531497265,-169.724338979865,-1174.80971350824,-135.590331594983,255.688150282713,-477.713823870365,-282.197396217215,623.627421136766,630.892274043821,178.728625969103,-386.345653309518,167.63846342352,34.9945097895458,495.722985885493,-159.842464084282,-522.941671170026,636.56256441364,63.9052497115515,369.972810761488,-738.939686284111,-223.934588523252,-206.498258188663,-95.3318522323246,553.858483011743,-951.178227377396,-123.539808810015,59.4654713990342,-268.462373836679,-682.557647155097,43.8369484166349,-647.308783980723,-194.533989595488,-132.517605904436,-531.093933561592,80.5940480173387
"27","11245481",-1014.38262653143,-1297.94805020947,-33.8701321872429,86.6044619436989,-274.527981949401,-199.646016516912,198.295412061902,-34.2608965916317,69.0322094627346,-167.898444913872,-72.6811244175764,155.238839112627,-47.5132690303345,-61.9011902762336,-631.254493229188,-287.977548029793,67.3626054839773,-398.888242245379,-222.621104899129,-178.029642239589,-183.856076112243,28.4849064636318,-95.0239283255705,333.726072650776,-40.6558097690843,34.5175990788205,68.320523077459,-101.000150410683,8.46050979684044,-96.1641596278962,16.2165079608028,29.9357731255947,-126.606624175304,-149.795940642082,102.26887606492,-106.622197435537
"28","11245825",-397.505136305355,531.45678546477,-411.639740108697,212.204192496916,-318.647290051868,-432.533328335615,-222.540629159988,147.106942484255,-89.5941123939913,523.835401683966,411.71344871648,-145.2784322495,-139.986225015106,-1.51522881585217,69.3698644436443,331.162218973224,-37.0486108921957,317.968179129411,33.4109225442463,-121.781188616661,229.170468110572,-398.019467960578,91.5890971999404,121.475629419214,383.268396686579,449.527784927878,-156.977881952924,-2.30558666922039,384.972596598181,-349.874575098589,95.108078902273,-257.385837175981,-34.8333094721072,-47.780327781459,-208.106447694709,-292.083353712326
"29","11154421",-337.921062402017,1513.46088019095,-224.917605050048,117.541388730087,1285.01432961598,-401.353121851967,597.411394112294,-207.281958421492,-439.233999099586,-470.783342076777,-187.715914378144,-137.93864901101,-95.2081062971922,-191.722399439086,18.2669207649271,-127.819674138042,155.456332050957,684.244897324847,-50.2774913285512,-547.499257028536,-404.472806547415,-94.5421883992456,62.1201747434641,-19.2340878282745,91.6408227363078,8.252523472448,218.088797270187,287.260707953507,-0.341188424137683,867.137710766002,-18.85252982214,130.727152314229,57.6651760873284,-1.29441010925972,196.15528213734,19.0449369599335
"30","11155314",-2185.29209708171,879.28458224495,34.1209601932998,-313.200552614104,-137.759243203381,-494.447309170684,183.583300488838,209.594161483979,-1245.87399369695,183.824716551925,38.8511816454044,-409.52060874142,-124.769010481817,-179.161784085366,69.4660845485711,-60.5860711503917,103.851171490732,162.439531206806,177.927024707459,-519.148977382676,418.696118422442,-547.645057693562,20.580763833061,346.635668571895,14.3666195442204,-364.895314202467,-275.313018624751,-150.313037572647,274.356830072588,470.521284591291,57.1765643502366,1189.83638742584,5.48110009371462,-135.494277780103,279.477108127889,-588.66583578663
"31","11177844",-1643.28165408454,-1863.7967371919,-443.515895992677,-108.76909020343,153.709883939332,-445.077542676551,-55.2245276284338,-392.084380320005,159.144774863133,-415.424087179526,-710.590966700905,212.15894332863,-145.844105898152,147.152158564421,401.083181819622,20.2770351264221,-2.94995014780498,66.7346679850123,165.799073352729,-357.879908312598,4.63059332835996,126.22635276905,-419.516614785485,203.582017105556,-92.1645950546339,-346.796184169967,455.414007312219,-234.683402997665,-227.177770801169,163.579967488648,-654.399972968242,-3.7649959544342,533.611966886165,-1038.04006464075,-274.860389226488,48.5814305131767
"32","11159360",-7680.99480496605,8205.52276804616,17.5663227436942,-542.273789609146,-316.633304623981,-161.306968754546,211.839700386293,-845.394369122657,38.369383463142,-6358.74913788144,-59.306663452848,337.741603118314,-51.9100315216317,-48.6271494922063,97.6895997809585,243.571550105907,60.8689200138747,3716.09424887023,181.455786592132,133.298458985087,-62.4158351854856,443.877690528953,-316.185698067264,-70.9705291829328,62.2351657852382,-49.8106291611655,-165.317644272531,310.584129137126,-104.253593988003,387.025372820172,173.423988223611,257.887901600881,49.4873578819014,3095.09689149421,-15.9444885021519,-124.486275633626
"33","11192281",8925.52823516567,-12856.089942174,525.077984934618,1029.13510100003,-288.661865223459,1246.1797051173,100.655951864538,373.601599015125,267.590769677144,3949.72328226513,-245.497809707307,485.793989531336,210.255537327388,2278.93762935877,-1007.26363999495,-365.764259995808,-228.143967671258,-514.979650443356,-461.296797121277,4662.84529330989,5138.74387145893,-7391.08109681499,8484.67069029041,-1071.87910697475,-7372.01949813257,-271.958707046696,-5137.34104229307,-57.7170564558035,-5.7171044492569,119.209428383828,-2326.32210313066,314.950905783729,-2057.11357757578,-2.98524654806792,3713.08428679262,-8025.27520354007
"34","11203326",-396.923258557724,1888.4482199763,-477.114343057498,261.814797579866,-170.669924285865,101.680304185441,177.600862087496,-277.497541436812,-136.921359504305,688.78694102277,-28.4613880471771,-299.103346035271,-68.3382276962217,116.376219047222,-285.07625241737,4.68142378421983,-274.425538220245,-44.2801538688409,-78.8260611106378,507.081576754624,66.2461686240595,193.418419707639,-75.0045723118643,20.3851597149236,282.52922426105,93.9106313235427,-20.5887792008771,-8.93473125675206,69.7720839382567,306.217037940145,171.094478648803,169.121176422556,77.0657350332199,-540.968873015575,568.419898753965,401.533914054085
"35","11204166",-1716.0648298816,712.952402836307,-107.506169126186,11.3801818097353,-877.568635687503,-69.0376475090636,-191.411812154752,-1.94918491530489,-116.535439518181,163.612824675577,12.9907256781141,-371.518500043246,-385.139100184879,131.129503197711,85.4884238963798,-210.068452412243,-295.270701449096,75.8332702325167,-62.87617391447,-17.9178065133158,-161.372257376496,292.931901198158,114.494660736683,27.0980115211072,400.985590509591,348.150228704491,-138.522904147905,-74.2410868926627,349.417967337381,101.27578633855,-11.6821716961716,132.431820653785,-29.0401626918806,155.431243802894,-288.79137827587,4.68501717126154
"36","11226380",329.218389509719,-238.399619834113,-197.660074323415,-274.10824681248,-15.5407175248135,80.0327864709729,156.563045640931,74.2279943781233,-591.499186755334,62.0542818950888,-64.6333141261644,130.009087901564,336.900179538014,64.6467255685923,568.225827658638,83.3016955987062,-85.2581033159611,150.600967131276,55.939242546975,174.123260034845,133.266608316371,18.2033603229989,52.4780864403296,-360.190543089933,93.6847129010256,56.9515933091225,38.0867898403232,2.28091336655677,-272.887248781899,-84.4607784377708,261.481136072914,-116.56988685302,-185.562626415184,-234.677180611433,-271.114401639685,251.922783429329
"37","11166016",940.810395587674,-555.104408069792,-19.532329087724,181.141722268258,123.001451191522,284.939568850974,-33.070729524095,-2.45856902596942,254.186885102404,141.384832232405,132.00435138727,-519.016426451039,78.1924956262212,-48.7232785838978,368.760421601346,314.859047354128,-163.926639491379,-250.847343025858,132.141963015798,587.733310594457,-82.8010979363517,-132.769664247022,-309.548826980743,-99.4584188071039,-29.390827629518,-240.086748085775,-233.189900952137,-9.79255708961367,-141.190522218064,219.952965594102,-131.162681497712,-106.961647643272,269.216246983266,452.549732879447,-569.060021386112,-31.3707775003277
